-0.008354291	-0.11539776	0.020240188	-0.0055581685	-0.055790238	-0.08029772	-0.0068994956	-0.057601072	0.017877791	-0.012447871	0.055173155	-0.052307416	-0.048591558	0.0049502915	0.08101476	-0.055105004
0.061688386	-0.08330736	0.029575687	-0.030628562	-0.039161604	-0.052519307	-0.01688403	-0.037120316	0.02158517	-0.04900287	0.0248905	-0.040725406	0.016674545	-0.0012382778	0.05968106	-0.09477089
0.06884739	-0.1075201	-0.015416371	-0.044040877	-0.14919114	-0.070743665	0.044295326	-0.048642933	-0.035971567	-0.019533163	0.053221263	-0.049717475	0.024582453	-0.057742566	0.014556313	-0.03586595
0.03651325	-0.025910098	0.059004083	-0.011139311	-0.040610425	-0.07302065	-0.007983369	-0.015889294	-0.051565934	-0.033376366	0.0932898	-0.034623314	0.03429104	-0.028878879	0.036765907	-0.019889329
0.05812176	-0.06469797	0.0030049481	-0.031767987	-0.083908975	-0.03214852	-0.029471945	-0.07007434	-0.037333105	0.021292552	0.08185529	-0.08699507	-0.036455434	0.04988015	0.038796496	-0.055157468
0.073917724	-0.073958315	-0.039411776	-0.012806102	-0.035161447	-0.04593237	-0.059234045	-0.057206523	-0.04775609	0.035447225	0.038682282	-0.018546227	0.048832517	0.027177118	0.052019022	-0.095425345
0.099849224	-0.17458355	0.038364805	-0.021544028	-0.104853496	-0.08007322	-0.027053658	-0.031881645	-0.0096815545	-0.031513806	0.027077252	-0.14189155	-0.029207237	0.024703283	-0.005444033	-0.025287861
0.051344406	-0.1601579	0.06844618	0.03377107	-0.0522828	-0.03630453	-0.013963051	-0.0031367815	-0.03522466	0.037686303	0.068241194	0.01128426	0.030035537	-0.018926566	0.031780962	-0.041204873
-0.009849779	-0.09444742	-0.0038988371	-0.057667326	-0.058449365	-0.07372899	0.03395979	-0.026927102	-0.0007623786	-0.040384952	-0.033142637	-0.032337014	-0.0054552867	0.03643056	-0.036386736	-0.083898194
0.04181447	-0.080405466	-0.010204469	-0.0001971664	-0.10166363	0.039149456	0.020659272	-0.028544622	6.5428445e-05	-0.058950946	-0.037155926	-0.04374011	0.056231346	-0.041310962	0.018867321	-0.033036713
0.06159376	-0.1105368	0.020232812	0.04624143	-0.05394848	-0.044207416	0.008342156	-0.03903157	0.0449264	-0.030284211	0.019109864	-0.022380417	0.075427175	0.012556072	0.116058335	-0.05373328
0.05771415	-0.14123861	0.0038841765	0.019567167	-0.0051816027	-0.14506586	-0.09780229	-0.06342096	-0.039018173	-0.024504358	-0.008905457	-0.0114112245	0.04604804	-0.030076718	0.10568563	-0.03431394
-0.008356542	-0.021138951	0.08768091	0.011710066	-0.060588628	-0.052340515	0.06352428	-0.084481396	-0.033150755	-0.012019986	0.04612526	0.041439388	0.080543146	0.014300282	-0.016152974	-0.025634583
0.015346309	-0.101344995	0.032881502	0.082697816	-0.04302078	-0.023297435	0.020816473	0.011665999	-0.085574344	0.041615058	-0.042917352	-0.028680872	-0.008616982	0.078973375	-0.08329111	-0.08777938
0.013967297	-0.036577415	0.036294665	-0.05046985	-0.07813873	-0.04202324	0.011839287	-0.08919486	-0.04351137	-0.020933168	0.06895953	-0.045907166	0.048611917	0.050792664	0.027771771	0.0110671725
-0.051785156	-0.046939034	0.028359978	0.029491749	0.050668176	-0.068859994	-0.016117018	-0.040688176	-0.031655826	-0.043320138	0.041397758	-0.02700814	0.032614764	0.03516335	0.06647673	-0.059948407
0.055519775	-0.091974564	0.028280016	0.048646785	0.025706666	-0.1073223	-0.014564536	-0.03973854	0.00054483156	-0.0015365502	0.07371363	-0.07595393	0.012477953	0.065986894	0.069182545	0.0715644
0.068816416	0.02235528	0.10237512	0.08107261	0.00040165638	-0.071178794	-0.00884408	-0.09473131	-0.04724625	-0.07842295	-0.026821686	-0.017449545	-0.0075189937	0.048965313	0.06740471	-0.08084062
0.006308853	-0.026277898	0.0011401431	0.06573621	-0.036941744	0.026145555	-0.0474921	-0.015031977	-0.06246014	-0.02080487	0.011393307	-0.045804046	-0.010112654	-0.015400157	0.021143813	0.009445906
0.07953993	-0.06685456	0.039261386	-0.074714735	0.00689404	-0.07458984	-0.024331516	-0.014412228	-0.07844113	-0.018381122	0.0051481454	-0.024911033	0.06539791	-0.029303161	0.052153226	-0.01208554
0.06493415	-0.08570495	-0.037321825	0.011490224	-0.009805921	-0.019502874	-0.016305838	0.039997853	0.06060707	0.009894075	-0.01758047	-0.05022792	-0.050762337	-0.037903704	0.0041094474	-0.08927003
